param m := 139;
param k := 4;

param d :
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99 100 101 102 103 104 105 106 107 108 109 110 111 112 113 114 115 116 117 118 119 120 121 122 123 124 125 126 127 128 129 130 131 132 133 134 135 136 137 138 139 :=
1 0 1.54601026403187 0.652461689688157 0.499832179155036 0.351843757137611 0.21179063947623 1.13120029544807 1.04997766608176 0.22243196083756 0.305848399031781 0.590204288525335 1.21925504284756 0.903254381405367 1.03308416023956 0.458971343054109 0.285663775420113 0.761187424561274 1.22320676293204 0.954618221052891 0.684011091613186 0.389299884189074 0.469254519189434 1.03959034159438 1.20315226908881 0.211748023437523 0.089172533274595 0.247317215548317 1.38777518507336 0.239808783366759 0.648460995983864 0.103341642023642 0.232694054913524 0.384233994676506 0.415610693212559 1.42329977993131 1.37379180224155 0.0388557438895678 0.231740428990931 1.14365031810363 1.29794664911783 0.412766325183494 1.53499485081901 0.419198430701124 0.233820660991286 1.03403829426308 0.395395346382019 0.252154189311922 0.291428193464461 0.291391706687019 1.27919121785263 0.349575700522123 0.517195016194717 0.962792393936544 0.84840700560164 0.615928410434771 0.220083234808465 0.0506878856854757 0.418427839630729 0.543169790141092 0.354796426387606 0.153209306634098 1.01458203029034 0.308667786313054 1.03699450170951 0.753867184344672 0.287152797247827 0.379659840277263 0.366225865413047 1.32959129642737 0.0284950499874908 0.885239222803609 1.32331744919301 1.27103814342879 0.285234503738179 0.133089723278595 0.336190753732507 0.158884581797418 0.795114979379798 1.46410968750467 0.26613071141315 0.440314131726995 0.455316580846271 0.916705511074211 1.4029997856561 0.872082607384969 1.20324940931965 0.743086800072308 0.252029612137121 0.832769054625299 0.622481737403127 1.31849497567105 0.356009708709978 0.208501052774172 0.537862497546182 1.00113443385363 0.693244073860738 0.61202889642243 0.584016544684399 0.989935106327335 0.597154835643155 0.615309147031235 0.186034200060026 1.1567345490437 0.196904797347863 0.249078215285414 0.212968898201314 0.216976646210092 0.285350692079638 0.179528603448515 0.147251897855642 0.16328025190552 0.835228258108659 0.312346415420985 0.299752337570683 0.28180278822521 0.949802329236272 0.295347586243447 0.614118055170962 1.18247930080741 0.760794608738588 0.774180732208028 0.1177168687937 0.83672998554893 0.640499799140881 0.62709967684863 1.3318730696679 1.55095536104026 1.19836589840756 0.131584334100954 0.694493812297846 0.471688281841134 0.543211024080766 1.62218192647163 0.859056781228023 0.232229937494255 0.266176128844659 0.273826241900058 0.341095354860392 0.490445028628426
2 1.54601026403187 0 2.15254009303653 2.00496864133215 1.82228197909539 1.72705548968557 1.09924427175536 2.59476982943808 1.73972680247631 1.73074010301857 1.87956799075352 2.75493904306781 2.41028307352527 0.85706892882005 1.1014634540276 1.82997099442047 2.26281363858421 2.74612709618956 0.595985113918737 2.18434324595332 1.92387846969572 2.00090205377215 2.57513615239127 2.72017846889881 1.75759566536895 1.59385685356007 1.5059670800207 2.93366186496834 1.74278703750353 1.17619194400544 1.51898046323181 1.62153587328874 1.1984321485684 1.15992832704343 0.141903991573071 2.91705659926221 1.53127495500764 1.64688393983078 0.494400526500154 2.84218019426795 1.94854943449518 0.367160073807624 1.96238464861326 1.54219534169961 2.57818680477385 1.92618153948766 1.6503909976259 1.35024732340517 1.79999040425956 0.902442967210146 1.88452335603347 2.04511216284896 2.4714374783186 2.35227002902453 2.13396254783244 1.6036268041013 1.54941838541063 1.89920859128716 2.03886046734754 1.87262340735626 1.59665101788339 0.968347129030935 1.82489677594953 0.531018300218773 0.881385182577229 1.78275139793759 1.85737728133791 1.88030186377201 0.384521379982722 1.55327983518459 2.4047534352336 2.84882448777129 2.78915620099354 1.82092463512067 1.58343343581613 1.86281908940941 1.41371523683347 2.29812772764316 1.70179977297019 1.63318636669931 1.93207973111992 1.93807124701336 2.18337560641725 0.288365440164021 0.687909234596688 1.81734774283783 2.19185359202711 1.75666590117188 2.05291073266477 1.0362267452987 0.982457265616022 1.35852448416825 1.73987312698545 1.92214347734842 2.54565832816333 1.37175683606428 2.06694099816033 2.08811635234015 2.52650414483197 2.06814523856948 2.14649746584786 1.68115976652296 2.66987002391639 1.61051921179742 1.60091365706542 1.61267513719015 1.63879417662314 1.31147797856278 1.70920202591641 1.40011523865791 1.58222699767762 2.37734360044525 1.78677531855655 1.33981178403807 1.80056941928274 1.86594900857808 1.33680448431153 1.58679466962164 1.78623520604259 0.785240811764932 1.08701035206195 1.6626859639726 2.35400799963101 2.14468735709539 0.922752719037903 2.87077156773038 0.114468971200672 1.48718469164251 1.50995093729818 0.877639240667019 1.08027738217296 2.06874328531805 1.99995585001421 0.689835321956256 1.55969218725176 1.28323186266034 1.3589561558702 1.25387160231745 1.97582369314266
3 0.652461689688157 2.15254009303653 0 0.152985015662005 0.330282403842438 0.443360604696365 1.75963333650348 0.577270656193497 0.431685981246818 0.423110262720956 0.879169459035993 0.617195492369886 0.257917679857016 1.68349195208819 1.053297897267 0.393257080799816 0.110852403375341 0.595032975329912 1.57799743488581 0.032075098141531 0.277880265716067 0.204883651235266 0.444221242939877 0.567713914094669 0.465627074859994 0.579919571066277 0.648563213932815 0.857206786602476 0.420333351706101 1.2832700249934 0.644972791375935 0.531174763045516 0.954287294807751 0.992973369102798 2.02092975508269 0.797802243617543 0.682122965254355 0.505660183204735 1.78490962809228 0.800245958909388 0.260719312154097 2.1773679763726 0.286059566076364 0.611392361904204 0.48741279817759 0.26633693910938 0.502650124727528 0.934043076969819 0.364119407730981 1.92510329652351 0.313528670066248 0.158633202491517 0.319035849656411 0.200293837345043 0.498587159819806 0.738770402567549 0.629742402295191 0.253337970649457 0.11388021112954 0.511075685024393 0.560776040404555 1.65835601730051 0.344153294780386 1.66779544644018 1.40494516066054 0.375734475243692 0.295252140757207 0.28636886735966 1.97081963334029 0.658709564415116 0.607385321442515 0.698277916352452 0.636703494933901 0.373289023382106 0.57662103325214 0.318110602928584 0.810588270337835 0.146016428814782 1.99121145755432 0.521723314838028 0.221281023498531 0.214505206584131 1.05735235755704 2.03821186946105 1.50427574019524 1.65870050121492 0.718684231777995 0.406698320996628 1.05495218957252 1.27474949988666 1.95905316740048 0.983597607545987 0.444310997579643 0.755148171438153 0.462864556435319 1.27695694080457 0.660751572134099 0.0684652627323228 0.401686905508714 0.624130768921746 0.125251616811887 0.481880631757134 0.517378541871189 0.542642777554142 0.764997486450149 0.539909713167627 0.514000708028286 0.841588008523901 0.472935751582424 0.779945846028238 0.573007393406974 0.303079321607012 0.366537037239425 0.943575447314728 0.37091411505054 1.33884409607435 0.816044151519901 1.11463344088583 1.64676643981405 1.37711107919671 1.4141458945594 0.541582991704307 0.205459169562199 0.550773552266741 1.23418525555354 0.737092484781622 2.17126771312869 1.75683022610962 0.648648378101045 1.33700282618569 1.07819622110867 0.459594007437491 2.08447092086114 1.48280456703815 0.593715793266997 0.885611315647177 0.917453703462626 0.898711828024888 0.176850457621862
4 0.499832179155036 2.00496864133215 0.152985015662005 0 0.18568754440078 0.29037657065356 1.61300149579276 0.668146107204766 0.278709749580101 0.282600887573105 0.779803115684951 0.754662783843626 0.408616613499668 1.53175316506614 0.904267949380161 0.251013801373174 0.263090862002733 0.741179233039384 1.42748969503061 0.184849754993551 0.140122778790512 0.0941855111207651 0.576922998047828 0.71613588046337 0.319143272361882 0.426997758160963 0.505813407578846 0.974044323490578 0.267716564456186 1.1346192174983 0.492976467285881 0.386425369554969 0.806629411085733 0.845048634785969 1.87450442402577 0.928380979570208 0.530069798620856 0.359632908850081 1.63257836822769 0.905726717754303 0.131105617116481 2.0250177808803 0.173099976133543 0.46784004050167 0.602360932541632 0.125205872864845 0.359125653365854 0.783274405266609 0.211227863623464 1.77465723006091 0.169522447034841 0.0836086034781066 0.469390695272941 0.351893091859023 0.459426338231342 0.59751881951828 0.47676969112565 0.111765083440245 0.0471210135417074 0.39791126361315 0.40995095525857 1.5083100875697 0.191278073707277 1.51652388459881 1.25197246029733 0.223918406168839 0.150701948071472 0.133606421682223 1.81854465532749 0.50676074661688 0.633114246185711 0.843867752389659 0.785001395045195 0.224374044297625 0.42510301801584 0.167855644081925 0.658220988966846 0.297817679581403 1.86564839994886 0.380948752576845 0.0755409503984656 0.0790349186301302 0.996680384913767 1.88663946336384 1.35271148144789 1.54536991369426 0.678635514313676 0.254005169555115 0.976583590497993 1.12227553222994 1.80992656737546 0.835088197179941 0.292110973742968 0.661708245607842 0.573766835943241 1.13700906699099 0.596477127932215 0.0849412470052955 0.530633208170113 0.56125177170094 0.162807163436385 0.32948913752079 0.66691360925875 0.394571777714637 0.625194262156851 0.393306148409203 0.366697508334684 0.693496219375939 0.320329533987477 0.627142372612747 0.423167675956784 0.402896120631651 0.21862927354808 0.792658593333164 0.218091181894638 1.23447782436655 0.670297959883181 0.986418118311132 1.53159985871493 1.2270718292089 1.26471365238195 0.390289646806403 0.3490548437535 0.511019521170244 1.0847476612715 0.873188935731554 2.0217274138444 1.62404867815937 0.497698668962669 1.1843921482071 0.928184935392011 0.401880201758505 1.97261455045448 1.33212662474386 0.450039722121764 0.733732458920118 0.766496749483268 0.75142707798992 0.053857306411968
5 0.351843757137611 1.82228197909539 0.330282403842438 0.18568754440078 0 0.14631152003283 1.48264127389798 0.842801493553589 0.139588038889043 0.0977237322419014 0.767418803653125 0.940227102170323 0.588144154820363 1.38043529469963 0.723314821504816 0.203428581220693 0.440770771739538 0.924456673403324 1.24888337742065 0.362146788120833 0.174191960950321 0.216822698011076 0.762610193597673 0.89790547976226 0.23249259070134 0.267720720641507 0.320252132775118 1.15658268402112 0.114656537272856 1.00009048574384 0.321883251079288 0.201371656854771 0.624007653025063 0.662709482791733 1.69091173243354 1.11383242389214 0.387430016689623 0.175405763700298 1.45964704397749 1.08457062323183 0.192711814542734 1.85194421488843 0.238338220038198 0.282430072692241 0.785647098303532 0.162808247707597 0.173579423010123 0.643215468201537 0.0831637316257846 1.62929538773565 0.158661072767306 0.245690285105376 0.649284446224515 0.530293840825676 0.551076271710167 0.501667762263582 0.317991776086286 0.0769551811827931 0.216590891605639 0.392958581114473 0.234674651075095 1.36564712749463 0.0932499104212545 1.33970781121086 1.08887166343033 0.0698714436061144 0.0352200084121121 0.0972152003660855 1.64519919965666 0.366029238219067 0.770376978185845 1.02748100667722 0.966887916529683 0.154023764917706 0.252512407907751 0.123957196007944 0.509004702617209 0.476064411274891 1.78554298282605 0.195388370996922 0.110652094979437 0.116027701941902 1.0336595378763 1.71054515523911 1.17687485513817 1.49132524747162 0.753184436118125 0.105130402430276 0.989773177269876 0.967221573688791 1.66995194170601 0.705002471388148 0.169326331513567 0.665488086223041 0.756226219601321 1.03036228297971 0.646994775057962 0.266401776541241 0.716227125470947 0.616268934235385 0.342726253357146 0.166584201265633 0.847659244570372 0.212746185659653 0.532454579358865 0.209627309405342 0.183841232677358 0.511379005012574 0.186219810074647 0.461214084708233 0.244735163149153 0.584396093132452 0.0399136878212397 0.651594872234469 0.106250618506785 1.20057725352325 0.486060617425608 0.9112755731728 1.47433036511961 1.04762935780489 1.12597306638875 0.26298013690857 0.53274237120128 0.597242942049778 0.904340309858169 1.0588577479928 1.8413139569753 1.53021353068612 0.321930925284112 1.01380415920596 0.748860124641546 0.479985223877784 1.91766981651367 1.15392844227467 0.264647248103215 0.560217910772605 0.625648801853859 0.568432928591022 0.153878296376543
6 0.21179063947623 1.72705548968557 0.443360604696365 0.29037657065356 0.14631152003283 0 1.33906502992543 0.889525794273072 0.0127141798602634 0.141581271986928 0.652351227039816 1.02809138361424 0.697498685891277 1.24479622215917 0.626214685552761 0.1345426680872 0.553222268852368 1.02432851813098 1.14332586478182 0.475209261519962 0.198236072882233 0.273865963736987 0.84819099658184 1.00183137199897 0.112633294975228 0.137004218514595 0.266992680745172 1.21865633311596 0.0322958855502422 0.857108277443769 0.208104692865746 0.159956771135089 0.534119412198235 0.571129051023396 1.59950860164348 1.1914741690612 0.245032210904595 0.133864331273136 1.34370389995963 1.1367557608387 0.223118948213434 1.73601506174774 0.246241589895857 0.230396500918315 0.854552259895096 0.199279797357968 0.150242344486241 0.501192067653236 0.0798124000046575 1.49081448737697 0.160140394602815 0.318507097474067 0.757796097358153 0.641521550429839 0.519404003874282 0.357997562763581 0.186431376568328 0.207276220998102 0.332419733498182 0.304313221665328 0.136751208769688 1.22583951844243 0.0999502177501028 1.23032084272141 0.961656237683003 0.0774332250641045 0.170065892615564 0.157628660540893 1.5297557863739 0.222689541116601 0.76922976574104 1.12588291338803 1.07032356476826 0.101620033110518 0.145578375854209 0.135774633345176 0.370652625745583 0.587693608709985 1.64104465743818 0.179510019968804 0.228562418052999 0.243639828351899 0.942332458771807 1.59947367281263 1.06591813781629 1.35294243187565 0.6962713727371 0.0415220251746875 0.884594073976705 0.833538768641383 1.52932833935138 0.560378478099447 0.0377296275998614 0.562803375515199 0.822840708106022 0.884060854076613 0.576718824011288 0.375191008800131 0.799457077662165 0.55104412620167 0.419625080645904 0.0502784048972304 0.953921516804048 0.143973756000116 0.389149772706403 0.153019521985451 0.129126374888127 0.421538778791799 0.0406164738258481 0.337438554128617 0.15569542396794 0.652296261897887 0.10989506515553 0.50997266937542 0.0740832626284587 1.07020306037966 0.407787032176632 0.769363707177019 1.3350876751072 0.944546636199831 0.984465651595298 0.116805028872341 0.633996072720906 0.557735228510112 0.804387186939293 1.1437248580131 1.7392141579186 1.38432678921677 0.21855744088948 0.894955089629809 0.646906767659262 0.443721787813748 1.778242767156 1.04767458852788 0.214904806455935 0.44725941055768 0.483854981219993 0.481154308001838 0.278660769369428
7 1.13120029544807 1.09924427175536 1.75963333650348 1.61300149579276 1.48264127389798 1.33906502992543 0 1.98625665336826 1.34820098536024 1.43180937979082 1.08758335065274 2.23998926056207 1.99038145511092 0.27672970088397 0.964638412843623 1.36648505909744 1.86101249702465 2.27237002824408 0.761987364804501 1.78918870212215 1.48193058551312 1.55813339121689 2.07188720350621 2.26266227539509 1.29441253983179 1.21803229514731 1.27761032588935 2.31811335589417 1.36910650201678 0.482838793184125 1.18362572408149 1.33809578263069 1.04471034340171 1.01947656179833 1.07323622068652 2.35319493440533 1.09521131358469 1.34791899819243 0.643721023322907 2.20853284069561 1.50043557833761 0.823214782864446 1.4849249285526 1.29395264644813 2.02951613277486 1.49332022402764 1.36472225315236 0.839927826189283 1.41629585290937 0.249428530249794 1.44624703664933 1.6070998207139 2.04504416882701 1.9415176364266 1.4938545773335 1.02451096790001 1.16947035484829 1.54594352763633 1.65923612310897 1.2925414373024 1.26842223032549 0.183222082917808 1.42853984566412 0.718997716882628 0.545733790180625 1.41617799339038 1.50901688469145 1.48301142096739 0.715352159250524 1.11679026331231 1.72523236297234 2.36279833564899 2.32568961080631 1.38862860695977 1.24743701370614 1.4453037275757 0.977269925560648 1.89190607057363 0.621294258108116 1.36776587398625 1.56358723782311 1.58090489777662 1.29345452551259 0.815191100566178 0.703707351261322 0.733412013244962 1.44590554106929 1.38040419852705 1.1630947994523 0.569549307699542 0.228738086598411 0.779218992170992 1.32647433400751 1.18611257255907 1.99608988509595 0.512199091990741 1.35490299188443 1.69250294476654 2.02266134520764 1.37379990050303 1.69087537316041 1.31722945985125 2.22382930903658 1.30688390568561 1.00123599325776 1.31962564255505 1.33363345664742 1.10194047927923 1.3020022621599 1.0484834409823 1.26863777739683 1.85957208621154 1.44337512370922 0.831976048060946 1.40226287706664 0.869373623700211 1.1498562885122 0.741476140779553 0.703540598331038 0.808862630848335 0.363924038041929 1.22684420506663 1.91632154277881 1.47857589863641 0.874146477124664 2.33534764928058 1.01907989311318 0.388093526728037 1.19671267351721 0.672103566837356 0.926326000479911 1.45644366227051 0.912243576245471 0.759259808661063 1.3041803741041 0.99661439248415 0.857637549005749 1.08131512768896 1.61368468168634
8 1.04997766608176 2.59476982943808 0.577270656193497 0.668146107204766 0.842801493553589 0.889525794273072 1.98625665336826 0 0.877044712818846 0.939571337530528 0.918038671221697 0.316147559510521 0.443237709273547 1.98609659935884 1.50541122191618 0.770720265292215 0.514292250476085 0.403189770444524 2.00080122607653 0.558201852763524 0.694025220491937 0.62882277090898 0.256560666860667 0.425856073459245 0.839667391377443 1.01191346990313 1.14863814180675 0.341953854648149 0.882793979778306 1.55907203757858 1.09062899649109 1.02985440676425 1.4197198882951 1.45527888704757 2.4732150297794 0.370072181351091 1.06350145840195 1.00119490187252 2.17237197350215 0.248169730374573 0.669505432076537 2.55674578961946 0.643648753825705 1.11025641521407 0.146571735397668 0.697055545405198 1.00695866257362 1.26606185582852 0.830093647551409 2.19505000952925 0.730035837811372 0.597304672731726 0.426106160806422 0.471461651995324 0.494138583490563 1.01609105846462 1.05178151874756 0.777109723267051 0.658902300900957 0.732701193657045 1.02625124985852 1.93204416484832 0.802429343694337 2.0783407556292 1.76486812728573 0.8540884560193 0.810633748784365 0.756765731475253 2.35585720662573 1.04159781783056 0.287311611254494 0.448101911486417 0.454485526218547 0.78889359026437 1.03426644926691 0.759101737897305 1.18287811107501 0.494485579341572 2.04384683691579 1.03304124411553 0.740615954206929 0.747176379566969 0.89460526469784 2.43674446448053 1.91423371190201 1.66043908362642 0.579261887531805 0.869910779676503 0.965124690374765 1.61460262963564 2.20820012829455 1.28345804906827 0.868487085629558 0.804868630559591 0.144142416723535 1.47406204209798 0.637751526136439 0.610206016744858 0.250755148047984 0.614719033468435 0.505410046280183 0.939326503677518 0.427641939199722 1.02679723713638 1.0281745758909 1.03093409935302 1.00376707356633 1.30878309107935 0.898195064326713 1.1969412678068 1.04473066933625 0.274191573593095 0.866147000532041 1.27675273440148 0.82178270038532 1.32362068616329 1.29728147789537 1.25254744694358 1.6592408003698 1.81006506845026 1.69138877713142 0.93491250790323 0.419796953745641 0.50795653912427 1.67697317150427 0.370333675258293 2.59512035561255 1.86858284527879 1.10569734109207 1.72949727811143 1.52086121908578 0.542568105863936 2.05389619048682 1.90579674204739 1.09295690750469 1.31541939948141 1.25382595314263 1.36851228490914 0.71755138278162
9 0.22243196083756 1.73972680247631 0.431685981246818 0.278709749580101 0.139588038889043 0.0127141798602634 1.34820098536024 0.877044712818846 0 0.143376895441723 0.650727650633574 1.01545198115119 0.68545118210702 1.2555156958222 0.638915202763306 0.124593966212145 0.541395623013161 1.01189804598524 1.1558629221852 0.46349086495317 0.18553485470058 0.26118409046752 0.835544082479752 0.989511854789644 0.109230444084875 0.149165568751969 0.278399555431198 1.20600799994422 0.0295155944357421 0.866496117912326 0.22076104781479 0.169622185976909 0.546825094970806 0.583841918258572 1.61221000219409 1.17876202432681 0.255015616214744 0.142886062628592 1.35590014502766 1.12422465416274 0.21041894922363 1.74818458112921 0.233900916327496 0.24153573804018 0.841842775401585 0.186577004178727 0.158316233497134 0.510976691709099 0.0689952561940443 1.50109067112113 0.147507791542753 0.305923059204443 0.745691395685075 0.629579166418957 0.509554858640605 0.362775079935189 0.198321123269455 0.19777138100242 0.321126570635389 0.298365689305393 0.149206540502622 1.23590925612549 0.0878591154728836 1.24275509830667 0.973262712686395 0.069869695114751 0.161574120567592 0.145655455670168 1.541958241341 0.232426526991952 0.75814109594639 1.11340581507789 1.0579788716232 0.0896486272993563 0.158259989353788 0.123094023520668 0.381312140005689 0.575803480674681 1.64638631350789 0.187742775544762 0.217956978437625 0.233566448982323 0.937911718183799 1.61183166562518 1.07832220443743 1.35610305660016 0.688430338586959 0.0346847097156378 0.881782483704327 0.844574824077887 1.53920661859991 0.56925912719198 0.0345689431017579 0.559335453033147 0.810137331469919 0.891111463218897 0.569812583758286 0.363443295011363 0.786792881362648 0.543651011093777 0.406998064636765 0.0624352829252366 0.941683251839771 0.155134450334453 0.393767159663307 0.163574561676287 0.139030010015745 0.434227630796483 0.0468781699727785 0.349579056705567 0.167962610801599 0.63958268869501 0.10480464281859 0.519852691560614 0.0617025648118103 1.0714622945572 0.420311906056191 0.773535333540335 1.33848614639071 0.957148869704628 0.994215207739019 0.123716787012471 0.621707273696407 0.548443783077832 0.81704724100705 1.13104915991446 1.75179011207469 1.39062620126371 0.231267745303269 0.907081597361885 0.65956085369565 0.433973075662442 1.78172880083099 1.06020465153642 0.225806149496642 0.459752775275703 0.493709393852785 0.493835894704058 0.268152809503239
10 0.305848399031781 1.73074010301857 0.423110262720956 0.282600887573105 0.0977237322419014 0.141581271986928 1.43180937979082 0.939571337530528 0.143376895441723 0 0.793837849689906 1.03632635232072 0.68006721605472 1.31536076126182 0.635004630279066 0.252631088660129 0.53261316925683 1.01813491710703 1.16193609138644 0.454579669703356 0.25929711923116 0.311768247915855 0.859261463454393 0.990493513389522 0.252580325175051 0.216731044881654 0.22546848705205 1.25430198109707 0.114594974466197 0.949275286134406 0.251804984021763 0.110490469314505 0.533916605906223 0.572864266600607 1.59836424659043 1.21098184864326 0.344199796108681 0.0893728019986031 1.37752727657727 1.18193856384462 0.280796535012352 1.76924327141029 0.321781459481803 0.188585438255452 0.883356181882899 0.250878465257024 0.0808532836007455 0.593091014410268 0.131735895154059 1.56770871169493 0.234460266567672 0.342957593738344 0.741197542157118 0.621895305723297 0.626622238982938 0.488631859650296 0.263094571125212 0.171646460655857 0.310508912205261 0.437892696006742 0.164266909793715 1.30684320272142 0.156539389222594 1.2543277662472 1.01587017528145 0.103925038779138 0.132049822020391 0.186104746132505 1.56248303577418 0.32593751442113 0.85764965974659 1.12135273598216 1.05947393964841 0.205141430220572 0.184883518009571 0.198904980018233 0.454611710714434 0.567910007628682 1.76482284945726 0.0987861744521965 0.207120923850678 0.209217348157748 1.07963845771833 1.62540083560565 1.09267125812968 1.48699335162011 0.818753715968383 0.116541713933554 1.0251031219607 0.901314451371934 1.61197434824974 0.661277270303426 0.177778598979241 0.702350960129008 0.853949504968155 0.998189764754516 0.705007157964393 0.361366024295326 0.813204438506022 0.676844213889149 0.440445115467131 0.129010030017725 0.939631462698159 0.131011742225936 0.520114677069205 0.12315287206275 0.101734403102678 0.422554158233372 0.178585972105633 0.392175217862503 0.167884736344405 0.682107798555267 0.0761990899646564 0.600502224193121 0.152296836781117 1.20951608805305 0.393982857526937 0.900300070671664 1.46828637884744 0.960167979860708 1.07119719772961 0.245907691924307 0.627290860993616 0.66993104346659 0.816145643901816 1.15525973094155 1.75211104888625 1.5024323604003 0.245424721370832 0.934778975409589 0.662334328393965 0.552952924146209 1.9108484125336 1.06752570203391 0.171048515014107 0.481359409086745 0.575272711314564 0.478030314326828 0.246427838326772
