param m := 42;
param d:
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 :=
11 4.53022074517346 5.7571347039999 6.43233239190886 6.6438016225652 13.0554777775461 11.1630506583102 28.1635047534926 4.36356505623555 15.5801604613046 13.5600589969218 0 28.3170619944937 22.589154477315 21.014009612637 15.5412065168699 5.32553283719103 13.7679482857832 18.787596972471 16.4120900558095 18.2174915946186 5.51398222702975 10.8396402154315 14.3398744764381 18.5884372662147 11.7749055197908 15.5691232893827 12.1495761242934 19.0659801741217 12.4433194928042 21.9488974666155 19.2703788234689 16.1568808871019 14.490803980456 10.2102448550463 8.78274444578686 4.88514073492259 14.0499501778476 25.5437781073983 11.639699308831 12.3890677615388 21.1933763237479 15.4895610008806
12 26.3529334230556 24.1374025114551 26.5802426625492 31.3963039225957 23.9044870264978 17.4034220772812 8.07338838406774 26.4511682161677 15.1003642340177 30.1088359124029 28.3170619944937 0 7.41272554462932 8.37102144304983 42.5136578054629 32.0639751122658 39.802532582739 10.1501034477487 42.5318927394491 46.0341655729742 32.773483183818 17.9464202558616 40.0231932758994 27.3953098175582 36.763772929339 43.5295945306179 38.6920327716185 41.0185445865647 39.6189348670557 49.8201053792543 42.4720390374656 35.4532621912286 42.3656629831282 37.0531091812819 21.7757204243625 24.1694311062549 40.0411950371115 8.68525186738991 31.2418853464384 38.4980025455867 7.39694531546638 13.1905382755974
13 20.9461022627123 17.793670222863 21.7992385188107 26.3596206345994 20.8254315681572 12.0227118405125 8.91929929983292 21.3071161821585 8.07553713383822 25.9014960957857 22.589154477315 7.41272554462932 0 6.88432276988812 37.4144490805357 26.2416234253904 34.7990445271131 5.63008880924626 37.5097773920347 40.6895650013612 27.1412545767509 12.5254660591932 35.0628022268615 24.1401470583756 31.6864150701843 38.1152108744003 33.755833569918 36.7691133969804 34.3728773890112 44.4298660812747 38.0266879967215 31.3202123236737 37.0042875894132 31.7362253584134 16.5606974490811 18.2948817979237 34.9226974903142 4.25975351399585 26.7207615909427 33.324130896394 4.12563934439257 8.52296896626991
14 18.8336162220642 17.2353590040939 18.8153261996703 23.6453483797554 16.4657007139083 10.2716551733399 11.0648090810461 18.8341418705499 10.117549110333 23.0572591606201 21.014009612637 8.37102144304983 6.88432276988812 0 34.6873334230235 24.6174714379849 32.1338793176299 4.66437562809858 34.8122205554314 38.3371490854497 25.3050350720958 10.8104764002332 32.2590700423927 21.371700914995 29.10503736469 35.8630561999392 30.8703061209312 33.3716646273452 31.9245986662323 42.067028656657 34.8695698281467 28.2692412349536 34.7414795309584 29.2634259785145 14.2949921301133 17.101684127594 32.2641457348556 10.5014475192709 23.6174088333162 30.7750255889414 3.52408853464268 6.32941545484257
15 16.5579708901785 20.6683695534989 16.0799067161473 11.3571739442521 20.8806465417142 25.4585663382681 42.9100069913767 16.1673621843515 30.4241006440618 17.3016328709171 15.5412065168699 42.5136578054629 37.4144490805357 34.6873334230235 0 12.0510082565734 4.43467022449246 32.8963994990333 4.1641325627314 7.38477487808531 12.7102596354284 25.0006419917569 4.48766086062661 24.0644405710999 7.99013767090405 4.98284055534592 4.04021039056136 10.771420519133 4.40811751204525 9.72288023170089 9.26467484588639 14.2764806587618 5.66498896733259 6.02796814855553 21.4495477807808 20.2495308587631 4.4316813964905 40.5918994381884 14.3977880245543 5.44957796531071 35.4977506329626 29.5120009487666
16 6.01263669283285 9.02527007906134 7.47902400049632 4.825391175853 14.3072079736055 14.6973058755678 32.3931088350594 6.47030138401605 18.7863221520339 11.4192162603219 5.32553283719103 32.0639751122658 26.2416234253904 24.6174714379849 12.0510082565734 0 9.84945176139261 22.1973174054884 12.2599021203271 15.940875132815 6.87644530262548 14.1434684572067 10.3915686977472 17.35423579418 7.51193051086071 12.8760514133798 9.33184333344704 15.2981011893633 9.00402687690347 19.3534493049689 15.175091433003 12.8315509584773 12.1962986188433 6.30314207360107 10.8640462075601 9.66804530398984 9.72860730012266 29.1201047388226 9.05219862795774 8.08729250120212 24.8791740216592 18.9450943518368
17 13.9454831397123 18.55845898775 13.4630197207016 8.79786906017588 18.0163287048166 22.8785598322971 40.7485091751833 13.6678125535874 27.8826397602523 13.2288245887532 13.7679482857832 39.802532582739 34.7990445271131 32.1338793176299 4.43467022449246 9.84945176139261 0 30.1860331941777 2.94086721903591 11.1381865669417 12.5600238853276 22.3321606657305 2.97741498619188 19.9998049990494 4.26867660991085 8.18480299090944 4.01382610485307 9.07656322624373 3.78570997304337 13.768881581305 7.2639727422396 10.1816108745129 8.23443987166097 4.48108245851379 18.5866672644668 18.4887425207882 2.28370313307137 38.0774526458901 10.8111054013917 2.25495011031286 32.8690066780242 26.7918775004664
18 16.550531713513 14.5205853876488 16.9476281526354 21.8475788132232 15.4095003163633 7.67453581658201 13.0248838766417 16.8048356135965 6.59595330486807 21.0572552817313 18.787596972471 10.1501034477487 5.63008880924626 4.66437562809858 32.8963994990333 22.1973174054884 30.1860331941777 0 32.9118413340852 36.67072129097 23.4384683799945 8.14605425957868 30.2885357850128 19.496317601024 27.1716543478677 34.0056054202833 29.2176145501305 31.6180865961241 30.0892605425923 40.3810438200896 33.0111238827157 26.363634043887 32.9747448814998 27.3530235988638 12.2095782072928 14.9360637384821 30.2958396483742 9.62863437876836 21.9682725766047 28.7842700098509 3.20065618272254 3.60143027143384
19 16.6627368700343 21.1252479275392 16.2028639443772 11.4933894043489 20.6160665501448 25.618926597342 43.4659763493241 16.4316280386333 30.5108193924713 15.2330725725311 16.4120900558095 42.5318927394491 37.5097773920347 34.8122205554314 4.1641325627314 12.2599021203271 2.94086721903591 32.9118413340852 0 10.6293885054598 14.8406704700293 25.044654120191 4.22702022706303 21.8683081192853 6.23551922457144 8.10109251891373 5.90519263021961 9.37513199907073 5.02301702167134 12.5815499840044 6.8559900816731 11.5380024267635 8.56347476203439 6.63064099465504 21.1960302887121 21.1315285769866 3.32998498495113 40.7340508665662 12.8398948593826 4.32068281640761 35.5919583614052 29.5199356367862
20 20.744264267503 23.5342473854593 20.7273900913743 16.2072607185792 26.1960245075469 29.0741483108276 45.4608446907886 20.2260450904273 33.6911264281858 23.6448810527776 18.2174915946186 46.0341655729742 40.6895650013612 38.3371490854497 7.38477487808531 15.940875132815 11.1381865669417 36.67072129097 10.6293885054598 0 13.8676818538644 28.7342791801012 11.6137246394083 30.5012950544727 14.1657121247045 3.36829333639456 9.3554689887787 17.9588696748988 8.83253078115214 3.92314924518556 16.4222318824208 21.257873835358 4.0972185687366 11.1984418559012 25.7228186635913 22.5485609296913 11.4321520283803 43.5987431011491 20.5489464450127 11.8256500878387 39.0030819295091 33.2787034002228
21 9.15222923663956 10.4180804373934 9.99403321987675 8.08318625295743 16.4613334818295 15.9792083658734 31.959396114445 8.69334803168491 20.2633856993346 16.9973292019658 5.51398222702975 32.773483183818 27.1412545767509 25.3050350720958 12.7102596354284 6.87644530262548 12.5600238853276 23.4384683799945 14.8406704700293 13.8676818538644 0 15.7832886307005 12.8209750019256 22.8109140544609 11.9492175476054 11.725357137418 9.83786562217639 18.5776909221787 10.4202495171661 17.5140315176147 18.6803078133097 18.1074515048363 10.7016073559069 8.71056255358975 13.725246810167 9.03827417154403 12.6581791739571 29.9348960245397 14.1657897767827 11.438653766943 25.6945597354771 20.2384905563631
22 8.55967873228897 7.06539453958517 9.40708775339106 13.9979105583655 10.5646249341848 0.976268405716379 19.2279276054389 8.86990980788418 6.70792069124256 14.7120222947085 10.8396402154315 17.9464202558616 12.5254660591932 10.8104764002332 25.0006419917569 14.1434684572067 22.3321606657305 8.14605425957868 25.044654120191 28.7342791801012 15.7832886307005 0 22.6019025747834 15.5406306178353 19.3499147284943 26.0010422868007 21.3626449673256 24.8152533736813 22.0345773728474 32.4427233752039 25.8419368469161 19.7413930612812 24.9714757273174 19.3624765977909 4.78735835299594 7.60630002037785 22.4790057609317 15.9808322686899 14.9209047983023 20.8779836191142 10.765797694551 4.83600041356491
23 14.2670144038618 18.9545667320569 13.4888509518046 9.36831361558738 17.8009690747442 23.1260783532358 41.085449979281 14.0090863370885 28.1555110058404 13.7171571398741 14.3398744764381 40.0231932758994 35.0628022268615 32.2590700423927 4.48766086062661 10.3915686977472 2.97741498619188 30.2885357850128 4.22702022706303 11.6137246394083 12.8209750019256 22.6019025747834 0 20.2843141367905 5.75454602901045 8.79565801972769 4.64245624642818 7.33014324553074 5.77617520509896 13.9382746421499 6.38486491634709 10.5571208196174 9.24867558086021 5.18159241932439 18.998489413635 18.9252159829155 2.12529997882652 38.3402399575172 11.2859027109044 3.49742762612752 33.0285210083649 27.0035645795143
24 14.3476304663871 18.018218557893 13.6315626396976 15.6315162412352 11.4939592830321 16.2675044183181 31.2919510417615 14.8325284425819 19.7872635803943 6.87128808885205 18.5884372662147 27.3953098175582 24.1401470583756 21.371700914995 24.0644405710999 17.35423579418 19.9998049990494 19.496317601024 21.8683081192853 30.5012950544727 22.8109140544609 15.5406306178353 20.2843141367905 0 16.7032990753324 27.3691724390782 21.4603867625912 18.6415879151965 21.8755297078722 33.5532427642993 19.4391332111285 10.9934707895187 26.8411586933202 19.640114561784 12.8423440228021 19.5332946529765 20.0808540655023 27.5308009327735 10.5544208746856 19.0261346573601 22.1227620337064 17.3414099772769
25 11.1271604643772 15.8290429274799 10.9175226127542 6.24911993803927 15.6555517309356 19.9722782876666 37.7581726252741 11.1093429148622 24.7339564162307 9.91834663641073 11.7749055197908 36.763772929339 31.6864150701843 29.10503736469 7.99013767090405 7.51193051086071 4.26867660991085 27.1716543478677 6.23551922457144 14.1657121247045 11.9492175476054 19.3499147284943 5.75454602901045 16.7032990753324 0 11.1172028856183 6.13959282037498 9.9312839049138 5.52206483120218 17.0603897962503 8.76328134890122 8.02706671206861 10.7744048559538 4.1310168239793 15.2353142402774 16.2104719240373 4.42627382795055 34.8926181304871 7.08210420708422 2.84770082698306 29.883952215194 23.8030061126741
26 17.8422111858368 20.8541986180241 17.8936105914933 13.3181492708259 23.5100382815511 26.3938231410306 43.2861894834831 17.4107237069572 31.0056123951777 20.520706615514 15.5691232893827 43.5295945306179 38.1152108744003 35.8630561999392 4.98284055534592 12.8760514133798 8.18480299090944 34.0056054202833 8.10109251891373 3.36829333639456 11.725357137418 26.0010422868007 8.79565801972769 27.3691724390782 11.1172028856183 0 6.66322744621554 15.6352486388928 5.8505726215474 6.69687240433921 14.0898083734308 18.28377422744 1.86558301879064 8.14113628432789 22.8983667539849 20.1075309274908 8.52502785919202 41.0672131998264 17.5840837122666 8.72368041597123 36.4422995981318 30.6129172082636
27 13.0707727392071 17.4287176808852 12.443532456662 7.77824530340873 17.3111495863215 21.786888258767 39.1066797363315 12.4982118721039 27.005173578409 14.6837461160291 12.1495761242934 38.6920327716185 33.755833569918 30.8703061209312 4.04021039056136 9.33184333344704 4.01382610485307 29.2176145501305 5.90519263021961 9.3554689887787 9.83786562217639 21.3626449673256 4.64245624642818 21.4603867625912 6.13959282037498 6.66322744621554 0 10.9404570288448 3.36689768184303 12.5698727121638 10.0580266454211 12.6242940396681 6.25397473611782 3.68495590204279 17.8876493704455 16.7652497744591 4.66365736305745 37.0329285906475 11.6307093506802 4.33709580249272 31.7462911219563 25.7872003133337
28 17.3952436027783 22.7543973772104 15.9015502388918 13.1026066109 17.618884754717 25.3471793302529 42.9316945857021 17.2574186945789 30.4764728930367 13.4833897815052 19.0659801741217 41.0185445865647 36.7691133969804 33.3716646273452 10.771420519133 15.2981011893633 9.07656322624373 31.6180865961241 9.37513199907073 17.9588696748988 18.5776909221787 24.8152533736813 7.33014324553074 18.6415879151965 9.9312839049138 15.6352486388928 10.9404570288448 0 12.4845504524592 19.5833117730378 3.63107422121884 9.02629492095179 16.1725384525745 11.3362207106249 21.0433552457777 23.090591157439 8.24029732473289 40.2386232368852 11.9846818898125 9.51659603009396 34.4638100041188 28.6201694614131
29 13.6768746429877 17.5320905769962 13.6614311109781 8.63690338026309 19.0797143584489 22.5331333817559 39.9075105713198 13.335325267874 27.332482507083 15.0123282671277 12.4433194928042 39.6189348670557 34.3728773890112 31.9245986662323 4.40811751204525 9.00402687690347 3.78570997304337 30.0892605425923 5.02301702167134 8.83253078115214 10.4202495171661 22.0345773728474 5.77617520509896 21.8755297078722 5.52206483120218 5.8505726215474 3.36689768184303 12.4845504524592 0 12.0104662690505 10.8435741340206 13.000753824298 5.32328845733537 3.61606139328413 18.4156020808444 17.1790395540612 4.6889764341485 37.4847328922056 12.0765972028548 3.80489158846872 32.624818773443 26.6267628524385
30 24.357848837695 27.144570359466 24.2884005237068 19.7250247148134 29.6304269290876 32.7978993229749 49.2288705943982 23.8989832419708 37.3328072879605 26.7147768098481 21.9488974666155 49.8201053792543 44.4298660812747 42.067028656657 9.72288023170089 19.3534493049689 13.768881581305 40.3810438200896 12.5815499840044 3.92314924518556 17.5140315176147 32.4427233752039 13.9382746421499 33.5532427642993 17.0603897962503 6.69687240433921 12.5698727121638 19.5833117730378 12.0104662690505 0 17.9320997097384 23.8339820424536 7.85459737987887 14.37801794407 29.3615547953442 26.277931805985 13.8110969875676 47.2899238739079 23.6419563488304 14.5959138117488 42.7478385418491 37.0138406545444
31 18.0370174918139 23.3030191177023 16.8796978645946 13.3116715704678 19.2628865957312 26.4244091703107 44.2775191265274 17.8963124693329 31.5061501932559 13.820871897243 19.2703788234689 42.4720390374656 38.0266879967215 34.8695698281467 9.26467484588639 15.175091433003 7.2639727422396 33.0111238827157 6.8559900816731 16.4222318824208 18.6803078133097 25.8419368469161 6.38486491634709 19.4391332111285 8.76328134890122 14.0898083734308 10.0580266454211 3.63107422121884 10.8435741340206 17.9320997097384 0 8.75343932406 14.6455624678604 10.6252811727502 21.9190807288992 23.6323909073966 6.87434360502877 41.4710489377831 12.3731604693385 8.19761550696298 35.8439185915826 29.8602813114679
32 13.4110886955534 18.7885284149664 12.3110153927286 10.5189020339577 13.5260600323967 20.4375903667727 37.992446617716 13.4818285109995 25.3217534937847 5.64451946581815 16.1568808871019 35.4532621912286 31.3202123236737 28.2692412349536 14.2764806587618 12.8315509584773 10.1816108745129 26.363634043887 11.5380024267635 21.257873835358 18.1074515048363 19.7413930612812 10.5571208196174 10.9934707895187 8.02706671206861 18.28377422744 12.6242940396681 9.02629492095179 13.000753824298 23.8339820424536 8.75343932406 0 18.092550953362 11.616681970339 15.7921436163682 19.5870926888091 10.4013220313574 34.8312876592296 6.37002354783716 9.87246676368171 29.1623147229434 23.3210484326927
33 16.9454330130569 19.8797384288627 17.0603604885712 12.4698155559736 22.7196148734964 25.3435810413604 42.0087205232437 16.4432813027084 30.0019066060809 19.9977748762206 14.490803980456 42.3656629831282 37.0042875894132 34.7414795309584 5.66498896733259 12.1962986188433 8.23443987166097 32.9747448814998 8.56347476203439 4.0972185687366 10.7016073559069 24.9714757273174 9.24867558086021 26.8411586933202 10.7744048559538 1.86558301879064 6.25397473611782 16.1725384525745 5.32328845733537 7.85459737987887 14.6455624678604 18.092550953362 0 7.7581892217192 21.9054605064582 18.9775867801994 8.86279301349185 39.9729183322909 17.0142293389974 8.68229232403517 35.3433586406272 29.5465615596807
34 10.8737941860236 14.9518727923963 10.818687535926 5.92015202507503 16.4972179472783 19.8708127664673 37.4362324493264 10.6842313715119 24.6175486188207 12.8846536624001 10.2102448550463 37.0531091812819 31.7362253584134 29.2634259785145 6.02796814855553 6.30314207360107 4.48108245851379 27.3530235988638 6.63064099465504 11.1984418559012 8.71056255358975 19.3624765977909 5.18159241932439 19.640114561784 4.1310168239793 8.14113628432789 3.68495590204279 11.3362207106249 3.61606139328413 14.37801794407 10.6252811727502 11.616681970339 7.7581892217192 0 15.6724950151531 14.8711095752805 4.23135911971555 34.8264626397801 9.65758251323798 2.92018835008977 29.983143597695 23.9772725721672
35 5.35517506716634 6.44043476793299 6.34399716267276 10.1950232957066 8.79846009253892 5.45465855943339 22.8752967193871 5.96361467568118 10.2622999371486 10.8860736723577 8.78274444578686 21.7757204243625 16.5606974490811 14.2949921301133 21.4495477807808 10.8640462075601 18.5866672644668 12.2095782072928 21.1960302887121 25.7228186635913 13.725246810167 4.78735835299594 18.998489413635 12.8423440228021 15.2353142402774 22.8983667539849 17.8876493704455 21.0433552457777 18.4156020808444 29.3615547953442 21.9190807288992 15.7921436163682 21.9054605064582 15.6724950151531 0 7.54933109619654 18.6520374222228 19.8810663697901 10.4948749397027 17.0483078339171 14.889190710042 8.93235131418374
36 6.36872828749979 3.42239682094289 8.20367600530397 10.7004906429565 13.3568970947597 7.70153880727742 23.6547542790028 6.33721547684785 11.5848176507013 15.9062126227459 4.88514073492259 24.1694311062549 18.2948817979237 17.101684127594 20.2495308587631 9.66804530398984 18.4887425207882 14.9360637384821 21.1315285769866 22.5485609296913 9.03827417154403 7.60630002037785 18.9252159829155 19.5332946529765 16.2104719240373 20.1075309274908 16.7652497744591 23.090591157439 17.1790395540612 26.277931805985 23.6323909073966 19.5870926888091 18.9775867801994 14.8711095752805 7.54933109619654 0 18.6914285168363 21.105293174936 14.538184205739 17.0416783211044 17.0591383135257 11.8456616531117
37 14.037955691624 18.5466034626289 13.5684265852751 9.00889560379073 18.2427574670059 23.0398263882348 40.927957437429 13.9036326188518 27.862435284806 13.4129452395811 14.0499501778476 40.0411950371115 34.9226974903142 32.2641457348556 4.4316813964905 9.72860730012266 2.28370313307137 30.2958396483742 3.32998498495113 11.4321520283803 12.6581791739571 22.4790057609317 2.12529997882652 20.0808540655023 4.42627382795055 8.52502785919202 4.66365736305745 8.24029732473289 4.6889764341485 13.8110969875676 6.87434360502877 10.4013220313574 8.86279301349185 4.23135911971555 18.6520374222228 18.6914285168363 0 38.1066700198272 10.7067688870172 2.06966180812228 33.0332756474437 26.9769308854807
38 24.1791583807212 20.3930527386166 25.2870263178571 29.6654024075184 24.7930050619121 15.5299742433785 8.4133821974281 24.6602656108972 10.4081602601036 29.3705941376745 25.5437781073983 8.68525186738991 4.25975351399585 10.5014475192709 40.5918994381884 29.1201047388226 38.0774526458901 9.62863437876836 40.7340508665662 43.5987431011491 29.9348960245397 15.9808322686899 38.3402399575172 27.5308009327735 34.8926181304871 41.0672131998264 37.0329285906475 40.2386232368852 37.4847328922056 47.2899238739079 41.4710489377831 34.8312876592296 39.9729183322909 34.8264626397801 19.8810663697901 21.105293174936 38.1066700198272 0 30.0857939898551 36.4960080008759 8.03649177191142 12.4458627663975
39 8.50998824911057 13.7143428570238 7.66501793866133 6.34265717187994 10.3833279828772 15.6096796892185 32.9392319279002 8.69411870174315 20.4586118786197 4.45611938798771 11.639699308831 31.2418853464384 26.7207615909427 23.6174088333162 14.3977880245543 9.05219862795774 10.8111054013917 21.9682725766047 12.8398948593826 20.5489464450127 14.1657897767827 14.9209047983023 11.2859027109044 10.5544208746856 7.08210420708422 17.5840837122666 11.6307093506802 11.9846818898125 12.0765972028548 23.6419563488304 12.3731604693385 6.37002354783716 17.0142293389974 9.65758251323798 10.4948749397027 14.538184205739 10.7067688870172 30.0857939898551 0 9.48758135669993 24.6941329064213 18.7800718848464
40 12.4434119115297 16.8957805383474 12.1635068956284 7.46097178657043 17.1847054091713 21.4557195171824 39.3449717244783 12.3106904761675 26.2529198376104 12.232056245783 12.3890677615388 38.4980025455867 33.324130896394 30.7750255889414 5.44957796531071 8.08729250120212 2.25495011031286 28.7842700098509 4.32068281640761 11.8256500878387 11.438653766943 20.8779836191142 3.49742762612752 19.0261346573601 2.84770082698306 8.72368041597123 4.33709580249272 9.51659603009396 3.80489158846872 14.5959138117488 8.19761550696298 9.87246676368171 8.68229232403517 2.92018835008977 17.0483078339171 17.0416783211044 2.06966180812228 36.4960080008759 9.48758135669993 0 31.4874927550607 25.4195652991942
41 19.2525712568477 16.9571400890598 19.5985535180533 24.4754060231899 17.8834923882333 10.2279958936245 10.5386716430488 19.390964390664 8.58157328233 23.8393875760264 21.1933763237479 7.39694531546638 4.12563934439257 3.52408853464268 35.4977506329626 24.8791740216592 32.8690066780242 3.20065618272254 35.5919583614052 39.0030819295091 25.6945597354771 10.765797694551 33.0285210083649 22.1227620337064 29.883952215194 36.4422995981318 31.7462911219563 34.4638100041188 32.624818773443 42.7478385418491 35.8439185915826 29.1623147229434 35.3433586406272 29.983143597695 14.889190710042 17.0591383135257 33.0332756474437 8.03649177191142 24.6941329064213 31.4874927550607 0 6.11502248564958
42 13.219061993954 11.613453405426 13.6008529144315 18.4374076268873 12.5856902869886 4.37444853667294 15.3560574367251 13.3827650356718 6.15573716138043 18.0843661763414 15.4895610008806 13.1905382755974 8.52296896626991 6.32941545484257 29.5120009487666 18.9450943518368 26.7918775004664 3.60143027143384 29.5199356367862 33.2787034002228 20.2384905563631 4.83600041356491 27.0035645795143 17.3414099772769 23.8030061126741 30.6129172082636 25.7872003133337 28.6201694614131 26.6267628524385 37.0138406545444 29.8602813114679 23.3210484326927 29.5465615596807 23.9772725721672 8.93235131418374 11.8456616531117 26.9769308854807 12.4458627663975 18.7800718848464 25.4195652991942 6.11502248564958 0;

param k := 4;
