param m := 79;
param k := 4;

param d:
1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 :=
11 1.1014634540276 0.723314821504816 0.964638412843623 1.50541122191618 0.638915202763306 0.635004630279066 0.944384359204562 1.6535819335125 1.31120977044363 0.769129794631397 0 0.527170826331065 0.415166750480927 0.641347343701844 0.551876621318472 0.524625119221965 0.548533688725157 0.75059500129556 1.75358092374546 1.13937320078886 0.448563218870788 1.47978273833668 0.825491871092404 0.554151538614721 0.380908557813079 1.02875129115777 1.37230668774734 0.582463517780681 0.453645041075611 0.939425886284802 0.808359114843197 0.495224411209687 0.799445473755091 0.723539383033871 0.443652822886045 0.681444297155673 0.933194373632873 1.34282179318326 1.19924546042047 1.46346002004047 0.540154831972111 0.839342401456894 1.28271402561328 0.462507874160702 1.31619492665533 1.17776000806104 1.17321966279663 0.443691065955272 0.640892444877081 0.936299490078271 1.44768692940842 0.72289454963555 1.04597041250552 0.987957941636602 1.03721756901887 0.579803524608465 0.510669260063377 0.514077504624928 0.212452053769676 0.481135582805952 1.27800093878555 0.686806244050969 0.699426904896114 1.16201283479511 0.245509394779731 0.795378081435502 1.28841131835357 0.325260739122993 0.618808250286591 0.57100012571681 1.11800426828609 1.17718514647761 0.33173045448647 0.0386973502659306 1.0007195116113 1.68858216141476 0.465358047002052 0.194158119084401 0.159160940300514
12 0.595985113918737 1.24888337742065 0.761987364804501 2.00080122607653 1.1558629221852 1.16193609138644 1.29905293674987 2.1704364847673 1.83566991290002 0.487565431945065 0.527170826331065 0 0.941963035116707 1.161504136058 0.631917477197125 1.05147582556678 1.07486480402924 0.24928133039479 2.24779141203524 0.618985139316723 0.975715507947144 1.98858707195561 1.34123646289988 1.08109457535418 0.755707573734085 0.693781178546232 1.8966404281119 1.0083091718656 0.961590483089376 1.46416607906492 1.27675032101147 1.01755480423392 0.582282324118477 1.24254692471583 0.322813411832456 1.20368401328497 0.416622234233531 1.80884670137359 1.72401079517074 1.37376804101784 1.06732023480744 1.36481899236776 1.61535089167356 0.0980943319402875 1.37517587433012 1.60015894727853 1.48827040430016 0.769131656613249 1.15326789601536 1.33299079958487 1.95573219854821 0.843191187637475 1.47380031514184 1.51182499237512 1.47391387355418 1.09947273634139 1.03617588755284 1.04038266220173 0.73947686550706 1.00499371418521 1.78906910007609 1.21163237703823 1.21735040807745 1.34916905474326 0.771675489104839 1.03156028513252 1.34380043916314 0.201958471390082 0.580959919042725 1.07202242142521 0.596549251143018 1.10777952342896 0.285511382527902 0.500036176991609 1.4728503600423 1.65189759173216 0.992528834261897 0.696231948998665 0.685683400206482
13 1.5059670800207 0.320252132775118 1.27761032588935 1.14863814180675 0.278399555431198 0.22546848705205 0.833751037010237 1.26045676740749 0.905474301943412 1.13286197904031 0.415166750480927 0.941963035116707 0 0.267341908205936 0.80351142317206 0.120135433454117 0.148264797853097 1.16386374787492 1.3941283072477 1.55397042077251 0.0385070959491856 1.10191931447522 0.451585773926431 0.14669081639007 0.46658482398846 1.39022248776656 0.96659147926289 0.467280457371384 0.199329718909705 0.535730465594594 0.546103013107106 0.139118068036604 1.13725169905326 0.346251514693117 0.820541501654238 0.294939173026462 1.34752195067549 1.03606945120918 0.793332626092045 1.67254782798952 0.127247493246737 0.434427710022384 1.15341432447117 0.876734108369946 1.43535268637705 0.945437114814417 1.07578870554586 0.545568245816477 0.297190330001476 0.770703636076846 1.07158429627877 0.893956239700166 0.819287809394781 0.586269720082992 0.798049344109981 0.21728265471597 0.12344716988706 0.11773921024275 0.204907499709969 0.117919821727447 0.899535689730232 0.288493156575466 0.328037287099938 1.19402940572441 0.170491137138993 0.849168685949159 1.41303962682441 0.740012438204611 0.913692725258725 0.284734024032871 1.52909580669718 1.39759493715824 0.728620123733455 0.445218930684892 0.706688810760411 1.84826494567018 0.0561654434506684 0.286762586485863 0.256281299686775
14 1.74278703750353 0.114656537272856 1.36910650201678 0.882793979778306 0.0295155944357421 0.114594974466197 0.6799977242856 1.01226106341403 0.676129668286126 1.27189691729596 0.641347343701844 1.161504136058 0.267341908205936 0 0.886852149690798 0.153081268659602 0.124989656676078 1.36487695379719 1.12922359072086 1.75730994408283 0.229498770274065 0.842766607427404 0.187219048265772 0.137805249639335 0.530432995023006 1.51891875715231 0.736739098363697 0.390257355517996 0.210646890943812 0.308069026738819 0.324811359558619 0.14682870894694 1.25438641707307 0.0825461574334468 0.985970166537966 0.0473445530468192 1.55085612797422 0.77276928659147 0.5655342439847 1.6733383023057 0.167225731781995 0.216073768011255 0.965567275900039 1.08553479847148 1.3847754536711 0.711785169905453 0.91054860936347 0.590851474829131 0.0640204484482765 0.587766401704435 0.811498808087695 0.915940296699311 0.594744648221948 0.352644354135576 0.567855217535928 0.0620469577130779 0.144304379094766 0.150111766361453 0.433796502944166 0.163414843721079 0.64015338745286 0.0776505378567346 0.0610132227816674 1.10085768442239 0.41673074822391 0.801529414588122 1.36701906846235 0.961872040645991 1.01362240366511 0.148943646572745 1.75675309416331 1.41647675027403 0.91670319752957 0.663447643649541 0.45339314508865 1.81021086780563 0.212898040305763 0.466447509275221 0.493032974850713
15 1.17619194400544 1.00009048574384 0.482838793184125 1.55907203757858 0.866496117912326 0.949275286134406 0.722464024081992 1.79110193771279 1.52037045619867 0.427501035985882 0.551876621318472 0.631917477197125 0.80351142317206 0.886852149690798 0 0.857169661561096 0.866062121053673 0.688138522724249 1.79346874593259 1.03398847865788 0.81695979057387 1.58568833754024 1.01720364515528 0.883281704603703 0.357106823159497 0.646435992960718 1.57668674252611 0.558612378701084 0.686706805623923 1.18038342445969 0.838659937060544 0.786255171345731 0.378940772589652 0.948063552280809 0.309209882571795 0.93402380362484 0.851001645937106 1.31881799545404 1.41878869711059 0.912038488918396 0.887472686928541 1.09970318882949 1.00893292911149 0.536097948325123 0.789845293145394 1.06393301047329 0.877551202444049 0.299674679995908 0.845769234664142 0.790456815298619 1.55192179403106 0.213427153651163 0.95297622473352 1.21552716355649 0.964234472465365 0.834468037969373 0.825321967245313 0.838437546405396 0.643175036434569 0.787119316701421 1.40521006078367 0.960736153704531 0.92157883939889 0.718200314115151 0.691194616174604 0.410636673954988 0.760024508671219 0.548634415636256 0.133636999265428 0.746159640788173 1.1374585780308 0.626104245389597 0.382234829505612 0.517925211416819 1.01788130269278 1.14026925713707 0.826155602561457 0.532358760435755 0.634075014141804
16 1.62153587328874 0.201371656854771 1.33809578263069 1.02985440676425 0.169622185976909 0.110490469314505 0.781475944774005 1.14104232179642 0.788770053347248 1.21234020224621 0.524625119221965 1.05147582556678 0.120135433454117 0.153081268659602 0.857169661561096 0 0.0287305427873308 1.26739007217448 1.27483656466587 1.65897373955461 0.0817398421194667 0.981807077659491 0.333029617011006 0.0298620312553907 0.504776466308324 1.46647021465775 0.849924691533908 0.441021255583539 0.183413986929104 0.417755192902411 0.458479488903694 0.0796903152260953 1.20776926021279 0.228317720545928 0.909029836596496 0.175769703577495 1.45222726251005 0.925829416415637 0.676604899678287 1.69559040431562 0.0334785569012189 0.316673235931399 1.08693480672153 0.982276242961725 1.43463670176957 0.854429221275373 1.01997087331044 0.577728408058545 0.195022900405512 0.704081825032399 0.951519250750282 0.921752260759076 0.732625475816896 0.467772282860767 0.708318192233771 0.115332484091651 0.03591492785444 0.0197791235914994 0.312178327569184 0.0714871793736473 0.77945989268972 0.168483340559413 0.212177895951623 1.17268718042593 0.284869468232135 0.84542050244795 1.4142789784986 0.849735742356657 0.975552782434133 0.216239138891935 1.64202854068731 1.42752418255463 0.825582751195106 0.551844010628782 0.603560387338778 1.8545680570501 0.0639802574333718 0.373037557333889 0.368101325895873
17 1.64688393983078 0.175405763700298 1.34791899819243 1.00119490187252 0.142886062628592 0.0893728019986031 0.765378622491465 1.11402936367628 0.763470493750213 1.2271814109667 0.548533688725157 1.07486480402924 0.148264797853097 0.124989656676078 0.866062121053673 0.0287305427873308 0 1.28883742536999 1.24626468179294 1.68072803034058 0.109767041543006 0.953709174552202 0.304322645323261 0.0216790267033982 0.511561260993425 1.48025109361273 0.824618920712695 0.432927281829535 0.184581357617158 0.391996376553481 0.435262981445697 0.0804790981028647 1.2202893835563 0.199588422928433 0.926606309518131 0.14710814129453 1.47395354065252 0.897724312508526 0.651351896132755 1.69583117231408 0.047232503447492 0.291236821106226 1.06715420300657 1.00449392350221 1.42943051999558 0.829737754007601 1.00261909685027 0.582568444814312 0.169928595508219 0.68489922754139 0.923330982381736 0.9241899434872 0.708969565539358 0.44161102043896 0.684054004915777 0.0923257086231166 0.0419784831565862 0.0344821655994239 0.336295502329652 0.0798266527204437 0.751289502087474 0.14117061765401 0.183635176265495 1.16297515890394 0.310804520291111 0.840519424291971 1.40955566486603 0.873317251775232 0.986215863941408 0.200894388864116 1.66639044403767 1.42967136292665 0.845542009759364 0.574913006309718 0.576756705161089 1.85068870877952 0.0921396450127469 0.392013086267365 0.393060908353163
18 0.494400526500154 1.45964704397749 0.643721023322907 2.17237197350215 1.35590014502766 1.37752727657727 1.40323491530241 2.36237581979771 2.04092778730505 0.37764174519104 0.75059500129556 0.24928133039479 1.16386374787492 1.36487695379719 0.688138522724249 1.26739007217448 1.28883742536999 0 2.41652303639946 0.392459896900257 1.19540268655717 2.17244790996352 1.537716488191 1.29724532774126 0.907210024407308 0.506843786407925 2.10139757288536 1.1603645502161 1.15807672993139 1.67177892273633 1.4403808885208 1.2253771971008 0.489241001863101 1.44365226326264 0.411869406479252 1.40918650783806 0.186071884518517 1.96087875227298 1.93038406449196 1.26403650806598 1.28623490748187 1.57461847594405 1.6970598387942 0.288508502439459 1.33568771120477 1.72955893395237 1.56551331552148 0.900588292804234 1.34915334026161 1.45649471479648 2.13905607613166 0.87852673052145 1.60931590337342 1.71748290125753 1.61435679381626 1.30310945264238 1.24857359756234 1.25456887202561 0.959051444927389 1.21499701239295 1.97662663776683 1.42114281068556 1.41757024195182 1.37160381442361 0.995696226667015 1.09809254859939 1.30429327543822 0.43519029181708 0.593143260383762 1.26103910778979 0.449345062856543 1.02354211252795 0.449263705064971 0.718789689137274 1.63434653185723 1.55592890045442 1.21147979357774 0.899687124386252 0.909406427868835
19 2.84218019426795 1.08457062323183 2.20853284069561 0.248169730374573 1.12422465416274 1.18193856384462 1.12695730083117 0.317454235631035 0.616857040810237 2.22096622608141 1.75358092374546 2.24779141203524 1.3941283072477 1.12922359072086 1.79346874593259 1.27483656466587 1.24626468179294 2.41652303639946 0 2.79926822209104 1.35567191724086 0.314942015789413 0.942765140882919 1.25125196962895 1.50946749371277 2.42352851061423 0.579769172157206 1.25776164238572 1.29995003172439 0.8918271933259 0.97614463746204 1.27339775583583 2.16290824467775 1.04828046768626 2.00775268903435 1.09923448674561 2.59937452911514 0.483883524997909 0.694862809401354 2.22450947970881 1.27676608280989 0.98452468287314 1.04708820266087 2.1606340894091 1.83343571741302 0.772970190809022 1.13731659012929 1.52369352457589 1.11627620753022 1.02244116145192 0.337429512483088 1.6971371986311 0.853638584425928 0.841396306796888 0.835519148662542 1.18639383268838 1.27290033866785 1.27656223015732 1.55660386967777 1.29166011865658 0.503462064363171 1.10962162698678 1.06825471358284 1.50120971785454 1.54453648563132 1.46920828415662 1.8354227821734 2.05772266705064 1.92473926841181 1.18304438189222 2.8414933750419 2.06742366343537 1.97518877089551 1.76897485803832 0.78297343954187 2.20895546594289 1.33825181972222 1.56350780125676 1.6163397688375
20 0.367160073807624 1.85194421488843 0.823214782864446 2.55674578961946 1.74818458112921 1.76924327141029 1.75639939909736 2.75282861559027 2.43332527532937 0.635989318155292 1.13937320078886 0.618985139316723 1.55397042077251 1.75730994408283 1.03398847865788 1.65897373955461 1.68072803034058 0.392459896900257 2.79926822209104 0 1.58614213436259 2.56100330787385 1.92955680403621 1.68881274000723 1.29079171710547 0.593141109910697 2.49376317568383 1.5415095360122 1.55023772376435 2.0642356748275 1.82404711758109 1.61776426295973 0.735339251512732 1.83596525222698 0.79190478131131 1.80164616071385 0.206777355461778 2.33718251869252 2.32282806168829 1.38881701588712 1.67724680258 1.96700140998589 2.02967456106185 0.67725256595978 1.55661166526849 2.09484653711002 1.89665320404457 1.27689559281168 1.74108372602555 1.82085049546389 2.52749729299356 1.19836156377004 1.97899895584514 2.10992718155138 1.98662632128236 1.69555746721654 1.64062730579559 1.64640631340173 1.34948168181601 1.60725072217824 2.36639971377938 1.81350553224682 1.80983756226636 1.65917569390312 1.38487541574953 1.43202448948829 1.52665651124404 0.817865996037685 0.918150418678679 1.65215732451786 0.254688502839524 1.2047876205576 0.841205089053502 1.10879540057683 2.01630236340591 1.68780562461268 1.60241079084309 1.29210467994178 1.29851849715074
21 1.54219534169961 0.282430072692241 1.29395264644813 1.11025641521407 0.24153573804018 0.188585438255452 0.813322121281326 1.22250235241005 0.868599882644251 1.15569336753926 0.448563218870788 0.975715507947144 0.0385070959491856 0.229498770274065 0.81695979057387 0.0817398421194667 0.109767041543006 1.19540268655717 1.35567191724086 1.58614213436259 0 1.06345120961649 0.413201556133855 0.108896488609242 0.473526764250684 1.412068257649 0.929738597462657 0.453282452447408 0.183792039872973 0.498316625510675 0.515060409125708 0.10805584924747 1.15694781218773 0.307929508693083 0.84634233149116 0.256459260254249 1.37954599155348 0.999619064768674 0.756432476778203 1.67664280555817 0.0916390934420736 0.397057093590348 1.12919663136872 0.908930029683832 1.4316146312738 0.914049029602906 1.05465174853108 0.550879376037916 0.261714125194183 0.745965624890606 1.03309578181172 0.898839153854184 0.788977998513416 0.548669635046103 0.766874825291355 0.181200088127539 0.0864259706338561 0.0795319258196504 0.236749456013949 0.0873575002096535 0.861051071573553 0.250197911431094 0.290027137431928 1.18355216055573 0.205596852248181 0.843706668774023 1.40990985112769 0.773773898349974 0.930152119722357 0.256899236992505 1.56427404726587 1.40377492947783 0.757464400073277 0.47748662690739 0.671887274958266 1.84702175963518 0.0178036080716428 0.310190694703899 0.290413267431981
